ID,FP,Approved,On hold,Sourcing start,Interview start,Interview end,Offered,Filled,Status,Role Type,Recruiting Channel,Offer Bonus,City,State
15048,P,2014-06-24,,2014-07-03 00:00:00,2014-07-21 00:00:00,2014-08-19 00:00:00,2014-08-25 00:00:00,,Offered,Non-Technical,Referral,,Chicago,IL
506,P,2014-07-22,,2014-07-29 00:00:00,2014-08-11 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,San Francisco,CA
3756,P,2014-06-11,,2014-06-19 00:00:00,2014-07-04 00:00:00,2014-07-30 00:00:00,2014-08-05 00:00:00,2014-08-11 00:00:00,Filled,Technical,LinkedIn,,Atlanta,GA
11831,P,2014-06-01,,2014-06-08 00:00:00,2014-06-19 00:00:00,2014-07-18 00:00:00,2014-07-23 00:00:00,2014-08-01 00:00:00,Filled,Technical,Internal,,Austin,TX
19932,F,2014-07-14,,2014-07-21 00:00:00,2014-07-31 00:00:00,2014-08-22 00:00:00,2014-08-30 00:00:00,,Offered,Non-Technical,LinkedIn,21500.0,Chicago,IL
3775,P,2014-08-01,,2014-08-07 00:00:00,2014-08-18 00:00:00,,,,Interview start,Technical,LinkedIn,,Miami,FL
1181,P,2014-03-11,2014-04-01 00:00:00,,,,,,On hold,Non-Technical,,,San Francisco,CA
642,F,2014-07-22,,2014-07-30 00:00:00,2014-08-16 00:00:00,,,,Interview start,Technical,Referral,,Denver,CO
1543,F,2014-07-16,,2014-07-23 00:00:00,2014-08-08 00:00:00,2014-08-29 00:00:00,,,Interview end,Technical,LinkedIn,,New York,NY
14278,F,2014-07-17,,2014-07-26 00:00:00,2014-08-14 00:00:00,,,,Interview start,Technical,Internal,,Austin,TX
19618,P,2014-08-04,,2014-08-10 00:00:00,2014-08-25 00:00:00,,,,Interview start,Technical,Internal,,Chicago,IL
8090,P,2014-06-25,,2014-07-02 00:00:00,2014-07-15 00:00:00,2014-08-04 00:00:00,2014-08-10 00:00:00,2014-08-18 00:00:00,Filled,Non-Technical,LinkedIn,,Boston,MA
15536,F,2014-08-21,,2014-08-26 00:00:00,,,,,Sourcing start,Technical,,,New York,NY
12105,F,2014-06-16,,2014-06-23 00:00:00,2014-07-07 00:00:00,2014-07-25 00:00:00,2014-07-31 00:00:00,2014-08-09 00:00:00,Filled,Technical,Internal,16500.0,Denver,CO
4989,F,2014-07-14,,2014-07-22 00:00:00,2014-08-01 00:00:00,2014-08-23 00:00:00,2014-08-28 00:00:00,,Offered,Technical,Direct,20000.0,San Francisco,CA
19595,P,2014-07-21,,2014-07-30 00:00:00,2014-08-10 00:00:00,2014-08-30 00:00:00,,,Interview end,Non-Technical,Referral,,Seattle,WA
19162,F,2014-07-07,,2014-07-16 00:00:00,2014-07-26 00:00:00,2014-08-15 00:00:00,2014-08-20 00:00:00,2014-08-27 00:00:00,Filled,Technical,LinkedIn,18000.0,Boston,MA
11417,P,2014-08-24,,2014-08-30 00:00:00,,,,,Sourcing start,Non-Technical,,,Denver,CO
17276,F,2014-08-10,,2014-08-19 00:00:00,,,,,Sourcing start,Non-Technical,,,Austin,TX
10935,P,2014-07-15,,2014-07-21 00:00:00,2014-08-09 00:00:00,2014-08-24 00:00:00,,,Interview end,Non-Technical,LinkedIn,,Miami,FL
5080,P,2014-06-10,,2014-06-16 00:00:00,2014-06-27 00:00:00,2014-07-19 00:00:00,2014-07-28 00:00:00,2014-08-05 00:00:00,Filled,Non-Technical,Internal,,Seattle,WA
1514,P,2014-06-29,,2014-07-05 00:00:00,2014-07-23 00:00:00,2014-08-07 00:00:00,2014-08-15 00:00:00,2014-08-23 00:00:00,Filled,Non-Technical,Internal,,Denver,CO
14887,P,2014-07-08,,2014-07-14 00:00:00,2014-08-02 00:00:00,2014-08-17 00:00:00,2014-08-24 00:00:00,,Offered,Non-Technical,LinkedIn,,Chicago,IL
3217,P,2014-07-27,,2014-08-03 00:00:00,2014-08-21 00:00:00,,,,Interview start,Technical,LinkedIn,,Miami,FL
15251,F,2014-08-25,,2014-08-31 00:00:00,,,,,Sourcing start,Technical,,,Denver,CO
12821,P,2014-07-03,,2014-07-12 00:00:00,2014-07-23 00:00:00,2014-08-19 00:00:00,2014-08-25 00:00:00,,Offered,Technical,Internal,,Seattle,WA
1910,P,2014-07-13,,2014-07-21 00:00:00,2014-08-01 00:00:00,2014-08-16 00:00:00,2014-08-24 00:00:00,2014-08-31 00:00:00,Filled,Non-Technical,LinkedIn,,Austin,TX
3162,P,2014-08-17,,2014-08-23 00:00:00,,,,,Sourcing start,Non-Technical,,,New York,NY
982,F,2014-07-11,,2014-07-18 00:00:00,2014-07-28 00:00:00,2014-08-23 00:00:00,2014-08-28 00:00:00,,Offered,Non-Technical,Referral,8000.0,Seattle,WA
19641,F,2014-06-26,,2014-07-03 00:00:00,2014-07-15 00:00:00,2014-07-30 00:00:00,2014-08-04 00:00:00,2014-08-09 00:00:00,Filled,Technical,Referral,28000.0,Seattle,WA
16625,F,2014-07-31,,2014-08-06 00:00:00,2014-08-18 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Chicago,IL
13686,P,2014-08-28,,,,,,,Approved,Technical,,,Dallas,TX
13176,F,2014-07-09,,2014-07-16 00:00:00,2014-07-27 00:00:00,2014-08-11 00:00:00,2014-08-16 00:00:00,2014-08-21 00:00:00,Filled,Technical,Referral,17500.0,Dallas,TX
7436,F,2014-07-05,,2014-07-11 00:00:00,2014-07-27 00:00:00,2014-08-13 00:00:00,2014-08-22 00:00:00,2014-08-30 00:00:00,Filled,Technical,LinkedIn,17500.0,Denver,CO
13454,P,2014-08-04,,2014-08-13 00:00:00,2014-08-30 00:00:00,,,,Interview start,Technical,LinkedIn,,Austin,TX
6716,P,2014-07-23,,2014-07-31 00:00:00,2014-08-17 00:00:00,,,,Interview start,Non-Technical,Direct,,Dallas,TX
1724,P,2014-07-02,,2014-07-08 00:00:00,2014-07-18 00:00:00,2014-08-12 00:00:00,2014-08-21 00:00:00,2014-08-30 00:00:00,Filled,Technical,LinkedIn,,Miami,FL
8578,F,2014-08-25,,2014-08-30 00:00:00,,,,,Sourcing start,Non-Technical,,,Austin,TX
4765,F,2014-06-20,,2014-06-29 00:00:00,2014-07-11 00:00:00,2014-08-04 00:00:00,2014-08-10 00:00:00,2014-08-18 00:00:00,Filled,Non-Technical,Direct,9000.0,Chicago,IL
13204,P,2014-07-22,,2014-07-27 00:00:00,2014-08-12 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Boston,MA
15777,F,2014-07-31,,2014-08-09 00:00:00,2014-08-24 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Miami,FL
6221,F,2014-08-12,,2014-08-17 00:00:00,,,,,Sourcing start,Technical,,,Dallas,TX
19263,P,2014-06-29,,2014-07-05 00:00:00,2014-07-15 00:00:00,2014-08-05 00:00:00,2014-08-12 00:00:00,2014-08-17 00:00:00,Filled,Non-Technical,Direct,,San Francisco,CA
11638,F,2014-07-15,,2014-07-20 00:00:00,2014-08-08 00:00:00,2014-08-25 00:00:00,2014-08-30 00:00:00,,Offered,Non-Technical,LinkedIn,13000.0,San Francisco,CA
8864,F,2014-07-17,,2014-07-22 00:00:00,2014-08-07 00:00:00,2014-08-29 00:00:00,,,Interview end,Technical,Referral,,San Francisco,CA
2151,P,2014-05-31,,2014-06-05 00:00:00,2014-06-21 00:00:00,2014-07-18 00:00:00,2014-07-25 00:00:00,2014-08-03 00:00:00,Filled,Non-Technical,LinkedIn,,Seattle,WA
228,F,2014-07-08,,2014-07-17 00:00:00,2014-08-05 00:00:00,2014-08-30 00:00:00,,,Interview end,Technical,Direct,,Boston,MA
5031,F,2014-07-15,,2014-07-23 00:00:00,2014-08-03 00:00:00,2014-08-27 00:00:00,,,Interview end,Technical,LinkedIn,,Austin,TX
19290,F,2014-08-12,,2014-08-21 00:00:00,,,,,Sourcing start,Non-Technical,,,Austin,TX
18446,F,2014-06-25,,2014-06-30 00:00:00,2014-07-13 00:00:00,2014-08-04 00:00:00,2014-08-13 00:00:00,2014-08-21 00:00:00,Filled,Non-Technical,LinkedIn,24000.0,San Francisco,CA
1064,F,2014-06-24,,2014-07-03 00:00:00,2014-07-17 00:00:00,2014-08-01 00:00:00,2014-08-08 00:00:00,2014-08-13 00:00:00,Filled,Technical,LinkedIn,16500.0,Boston,MA
19029,P,2014-06-18,,2014-06-24 00:00:00,2014-07-08 00:00:00,2014-07-24 00:00:00,2014-08-02 00:00:00,2014-08-10 00:00:00,Filled,Non-Technical,Direct,,New York,NY
12377,F,2014-08-22,,2014-08-30 00:00:00,,,,,Sourcing start,Non-Technical,,,Miami,FL
14649,P,2014-06-02,,2014-06-08 00:00:00,2014-06-27 00:00:00,2014-07-23 00:00:00,2014-07-31 00:00:00,2014-08-09 00:00:00,Filled,Non-Technical,Referral,,Dallas,TX
5537,F,2014-06-19,,2014-06-26 00:00:00,2014-07-07 00:00:00,2014-07-23 00:00:00,2014-07-30 00:00:00,2014-08-04 00:00:00,Filled,Technical,LinkedIn,27000.0,Chicago,IL
11584,P,2014-06-19,,2014-06-28 00:00:00,2014-07-16 00:00:00,2014-08-07 00:00:00,2014-08-13 00:00:00,2014-08-21 00:00:00,Filled,Non-Technical,Internal,,San Francisco,CA
3968,P,2014-08-26,,,,,,,Approved,Technical,,,Boston,MA
156,P,2014-07-01,,2014-07-09 00:00:00,2014-07-20 00:00:00,2014-08-16 00:00:00,2014-08-23 00:00:00,2014-08-29 00:00:00,Filled,Non-Technical,LinkedIn,,Seattle,WA
8942,F,2014-08-05,,2014-08-12 00:00:00,2014-08-29 00:00:00,,,,Interview start,Technical,LinkedIn,,Austin,TX
17834,F,2014-07-02,,2014-07-07 00:00:00,2014-07-22 00:00:00,2014-08-07 00:00:00,2014-08-13 00:00:00,2014-08-20 00:00:00,Filled,Technical,Referral,13500.0,Austin,TX
12463,P,2014-08-07,,2014-08-13 00:00:00,2014-08-24 00:00:00,,,,Interview start,Non-Technical,Referral,,Seattle,WA
18838,P,2014-07-20,,2014-07-29 00:00:00,2014-08-09 00:00:00,,,,Interview start,Technical,LinkedIn,,Chicago,IL
3533,F,2014-07-13,,2014-07-19 00:00:00,2014-08-01 00:00:00,2014-08-22 00:00:00,2014-08-29 00:00:00,,Offered,Technical,Referral,29500.0,Seattle,WA
15670,F,2014-07-22,,2014-07-28 00:00:00,2014-08-08 00:00:00,2014-08-23 00:00:00,2014-08-31 00:00:00,,Offered,Technical,Internal,12000.0,San Francisco,CA
5413,F,2014-07-15,,2014-07-24 00:00:00,2014-08-04 00:00:00,2014-08-29 00:00:00,,,Interview end,Non-Technical,LinkedIn,,New York,NY
14502,F,2014-07-13,,2014-07-21 00:00:00,2014-08-01 00:00:00,2014-08-29 00:00:00,,,Interview end,Technical,Internal,,Seattle,WA
1253,P,2014-07-07,,2014-07-13 00:00:00,2014-07-27 00:00:00,2014-08-17 00:00:00,2014-08-23 00:00:00,2014-08-28 00:00:00,Filled,Non-Technical,LinkedIn,,New York,NY
10364,P,2014-06-12,,2014-06-17 00:00:00,2014-07-01 00:00:00,2014-07-24 00:00:00,2014-07-31 00:00:00,2014-08-07 00:00:00,Filled,Technical,Direct,,Austin,TX
10473,P,2014-07-30,,2014-08-05 00:00:00,2014-08-16 00:00:00,,,,Interview start,Technical,Referral,,Denver,CO
5737,F,2014-08-03,,2014-08-11 00:00:00,2014-08-29 00:00:00,,,,Interview start,Technical,Internal,,Denver,CO
3873,P,2014-05-31,,2014-06-08 00:00:00,2014-06-23 00:00:00,2014-07-21 00:00:00,2014-07-29 00:00:00,2014-08-03 00:00:00,Filled,Non-Technical,LinkedIn,,Miami,FL
194,P,2014-06-29,,2014-07-06 00:00:00,2014-07-18 00:00:00,2014-08-15 00:00:00,2014-08-24 00:00:00,2014-08-30 00:00:00,Filled,Technical,LinkedIn,,New York,NY
19522,F,2014-07-26,,2014-08-03 00:00:00,2014-08-21 00:00:00,,,,Interview start,Technical,Direct,,Chicago,IL
1192,F,2014-08-13,,2014-08-21 00:00:00,,,,,Sourcing start,Non-Technical,,,Boston,MA
11645,F,2014-08-20,,2014-08-29 00:00:00,,,,,Sourcing start,Non-Technical,,,Atlanta,GA
5778,P,2014-06-26,,2014-07-04 00:00:00,2014-07-15 00:00:00,2014-08-11 00:00:00,2014-08-19 00:00:00,2014-08-24 00:00:00,Filled,Technical,Direct,,Seattle,WA
1286,P,2014-07-11,,2014-07-19 00:00:00,2014-08-06 00:00:00,2014-08-26 00:00:00,2014-08-31 00:00:00,,Offered,Technical,LinkedIn,,Atlanta,GA
5858,F,2014-05-31,,2014-06-09 00:00:00,2014-06-25 00:00:00,2014-07-23 00:00:00,2014-07-31 00:00:00,2014-08-07 00:00:00,Filled,Non-Technical,Referral,22500.0,Dallas,TX
1260,P,2014-01-24,2014-02-16 00:00:00,,,,,,On hold,Technical,,,Denver,CO
10547,P,2014-08-24,,2014-08-30 00:00:00,,,,,Sourcing start,Technical,,,Dallas,TX
10265,P,2014-06-07,,2014-06-15 00:00:00,2014-06-25 00:00:00,2014-07-24 00:00:00,2014-08-02 00:00:00,2014-08-10 00:00:00,Filled,Non-Technical,Referral,,Boston,MA
13299,P,2014-08-17,,2014-08-23 00:00:00,,,,,Sourcing start,Non-Technical,,,Chicago,IL
12195,F,2014-06-30,,2014-07-07 00:00:00,2014-07-25 00:00:00,2014-08-15 00:00:00,2014-08-20 00:00:00,2014-08-25 00:00:00,Filled,Non-Technical,Internal,21000.0,New York,NY
8720,P,2014-08-05,,2014-08-14 00:00:00,2014-08-31 00:00:00,,,,Interview start,Technical,Referral,,Seattle,WA
1059,P,2014-08-14,,2014-08-20 00:00:00,,,,,Sourcing start,Technical,,,Dallas,TX
18541,F,2014-06-16,,2014-06-21 00:00:00,2014-07-03 00:00:00,2014-07-21 00:00:00,2014-07-30 00:00:00,2014-08-06 00:00:00,Filled,Non-Technical,LinkedIn,5000.0,Dallas,TX
11516,F,2014-08-26,,,,,,,Approved,Technical,,,Dallas,TX
1380,P,2014-07-23,,2014-07-30 00:00:00,2014-08-15 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Chicago,IL
4429,P,2014-07-13,,2014-07-21 00:00:00,2014-08-05 00:00:00,2014-08-25 00:00:00,,,Interview end,Non-Technical,Referral,,Seattle,WA
6065,F,2014-07-05,,2014-07-12 00:00:00,2014-07-26 00:00:00,2014-08-23 00:00:00,2014-08-29 00:00:00,,Offered,Technical,LinkedIn,14500.0,Chicago,IL
17392,P,2014-07-05,,2014-07-14 00:00:00,2014-08-02 00:00:00,2014-08-18 00:00:00,2014-08-24 00:00:00,,Offered,Non-Technical,Referral,,Miami,FL
18190,P,2014-08-12,,2014-08-17 00:00:00,2014-08-29 00:00:00,,,,Interview start,Non-Technical,Internal,,Austin,TX
15705,P,2014-06-22,,2014-07-01 00:00:00,2014-07-14 00:00:00,2014-08-02 00:00:00,2014-08-08 00:00:00,2014-08-15 00:00:00,Filled,Non-Technical,LinkedIn,,Austin,TX
14140,P,2014-06-28,,2014-07-04 00:00:00,2014-07-22 00:00:00,2014-08-07 00:00:00,2014-08-14 00:00:00,2014-08-23 00:00:00,Filled,Technical,Internal,,Dallas,TX
14656,F,2014-06-29,,2014-07-08 00:00:00,2014-07-26 00:00:00,2014-08-15 00:00:00,2014-08-22 00:00:00,2014-08-28 00:00:00,Filled,Technical,Internal,24500.0,Atlanta,GA
19258,F,2014-07-08,,2014-07-13 00:00:00,2014-07-26 00:00:00,2014-08-14 00:00:00,2014-08-19 00:00:00,2014-08-28 00:00:00,Filled,Non-Technical,Referral,25000.0,San Francisco,CA
12720,P,2014-07-30,,2014-08-05 00:00:00,2014-08-20 00:00:00,,,,Interview start,Technical,Internal,,Miami,FL
12774,P,2014-08-18,,2014-08-25 00:00:00,,,,,Sourcing start,Non-Technical,,,Denver,CO
9029,F,2014-07-30,,2014-08-05 00:00:00,2014-08-24 00:00:00,,,,Interview start,Technical,LinkedIn,,Boston,MA
17016,F,2014-08-20,,2014-08-26 00:00:00,,,,,Sourcing start,Non-Technical,,,Miami,FL
19302,P,2014-08-24,,2014-08-31 00:00:00,,,,,Sourcing start,Technical,,,Austin,TX
8011,P,2014-07-27,,2014-08-05 00:00:00,2014-08-24 00:00:00,,,,Interview start,Non-Technical,Direct,,Chicago,IL
44,P,2014-07-08,,2014-07-16 00:00:00,2014-07-26 00:00:00,2014-08-11 00:00:00,2014-08-18 00:00:00,2014-08-27 00:00:00,Filled,Technical,Internal,,Atlanta,GA
5399,P,2014-07-03,,2014-07-08 00:00:00,2014-07-22 00:00:00,2014-08-08 00:00:00,2014-08-16 00:00:00,2014-08-21 00:00:00,Filled,Technical,Internal,,New York,NY
2768,F,2014-07-30,,2014-08-08 00:00:00,2014-08-23 00:00:00,,,,Interview start,Technical,LinkedIn,,New York,NY
16970,P,2014-07-12,,2014-07-17 00:00:00,2014-08-05 00:00:00,2014-08-29 00:00:00,,,Interview end,Non-Technical,Direct,,New York,NY
717,F,2014-08-31,,,,,,,Approved,Technical,,,Denver,CO
207,P,2014-06-19,,2014-06-28 00:00:00,2014-07-17 00:00:00,2014-08-06 00:00:00,2014-08-14 00:00:00,2014-08-19 00:00:00,Filled,Non-Technical,Internal,,Boston,MA
12786,P,2014-08-22,,2014-08-30 00:00:00,,,,,Sourcing start,Non-Technical,,,Austin,TX
519,P,2014-08-28,,,,,,,Approved,Technical,,,Dallas,TX
9394,F,2014-08-02,,2014-08-08 00:00:00,2014-08-25 00:00:00,,,,Interview start,Non-Technical,Internal,,Atlanta,GA
17097,F,2014-07-23,,2014-08-01 00:00:00,2014-08-19 00:00:00,,,,Interview start,Technical,LinkedIn,,Boston,MA
4966,P,2014-07-06,,2014-07-15 00:00:00,2014-08-01 00:00:00,2014-08-28 00:00:00,,,Interview end,Non-Technical,LinkedIn,,Seattle,WA
11868,F,2014-06-04,,2014-06-09 00:00:00,2014-06-28 00:00:00,2014-07-26 00:00:00,2014-08-02 00:00:00,2014-08-09 00:00:00,Filled,Non-Technical,Referral,5500.0,Austin,TX
15620,F,2014-07-23,,2014-07-28 00:00:00,2014-08-16 00:00:00,,,,Interview start,Technical,LinkedIn,,Chicago,IL
14832,F,2014-02-22,2014-03-10 00:00:00,,,,,,On hold,Technical,,,New York,NY
19402,P,2014-07-14,,2014-07-23 00:00:00,2014-08-04 00:00:00,2014-08-20 00:00:00,2014-08-26 00:00:00,,Offered,Technical,Referral,,Miami,FL
5059,P,2014-07-20,,2014-07-29 00:00:00,2014-08-08 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Seattle,WA
991,F,2014-07-18,,2014-07-26 00:00:00,2014-08-11 00:00:00,,,,Interview start,Technical,LinkedIn,,San Francisco,CA
18777,F,2014-08-22,,2014-08-27 00:00:00,,,,,Sourcing start,Non-Technical,,,Miami,FL
6434,F,2014-07-28,,2014-08-03 00:00:00,2014-08-19 00:00:00,,,,Interview start,Technical,LinkedIn,,Atlanta,GA
1491,F,2014-08-05,,2014-08-11 00:00:00,2014-08-28 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Denver,CO
13866,P,2014-07-08,,2014-07-17 00:00:00,2014-08-05 00:00:00,,,,Interview start,Technical,Internal,,Austin,TX
5826,P,2014-07-14,,2014-07-22 00:00:00,2014-08-02 00:00:00,2014-08-23 00:00:00,2014-08-31 00:00:00,,Offered,Non-Technical,Referral,,Atlanta,GA
19490,F,2014-06-14,,2014-06-21 00:00:00,2014-07-04 00:00:00,2014-07-20 00:00:00,2014-07-29 00:00:00,2014-08-07 00:00:00,Filled,Non-Technical,LinkedIn,9500.0,New York,NY
3653,P,2014-08-14,,2014-08-22 00:00:00,,,,,Sourcing start,Non-Technical,,,Boston,MA
15051,F,2014-07-24,,2014-07-30 00:00:00,2014-08-14 00:00:00,,,,Interview start,Technical,Referral,,Dallas,TX
4502,P,2014-07-26,,2014-08-04 00:00:00,2014-08-20 00:00:00,,,,Interview start,Technical,Internal,,Boston,MA
15721,F,2014-06-15,,2014-06-21 00:00:00,2014-07-02 00:00:00,2014-07-22 00:00:00,2014-07-29 00:00:00,2014-08-06 00:00:00,Filled,Technical,Referral,18000.0,Dallas,TX
514,F,2014-07-11,,2014-07-16 00:00:00,2014-07-29 00:00:00,2014-08-17 00:00:00,2014-08-22 00:00:00,2014-08-31 00:00:00,Filled,Non-Technical,LinkedIn,5500.0,Boston,MA
11198,P,2014-07-13,,2014-07-19 00:00:00,2014-08-04 00:00:00,2014-08-20 00:00:00,2014-08-29 00:00:00,,Offered,Technical,LinkedIn,,Austin,TX
10407,F,2014-07-13,,2014-07-18 00:00:00,2014-08-04 00:00:00,2014-08-23 00:00:00,2014-08-30 00:00:00,,Offered,Non-Technical,Internal,12000.0,Boston,MA
17493,F,2014-08-11,,2014-08-20 00:00:00,,,,,Sourcing start,Technical,,,Austin,TX
17772,P,2014-06-01,,2014-06-10 00:00:00,2014-06-27 00:00:00,2014-07-25 00:00:00,2014-07-30 00:00:00,2014-08-07 00:00:00,Filled,Non-Technical,Internal,,Dallas,TX
12630,P,2014-07-13,,2014-07-18 00:00:00,2014-08-05 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Miami,FL
63,P,2014-06-26,,2014-07-04 00:00:00,2014-07-19 00:00:00,2014-08-14 00:00:00,2014-08-22 00:00:00,2014-08-27 00:00:00,Filled,Non-Technical,LinkedIn,,Atlanta,GA
5362,P,2014-07-01,,2014-07-09 00:00:00,2014-07-26 00:00:00,2014-08-15 00:00:00,2014-08-21 00:00:00,2014-08-28 00:00:00,Filled,Technical,LinkedIn,,Chicago,IL
18406,F,2014-06-20,,2014-06-28 00:00:00,2014-07-17 00:00:00,2014-08-10 00:00:00,2014-08-17 00:00:00,2014-08-26 00:00:00,Filled,Technical,LinkedIn,19000.0,Austin,TX
14786,P,2014-08-25,,,,,,,Approved,Technical,,,Boston,MA
6400,F,2014-06-05,,2014-06-12 00:00:00,2014-06-23 00:00:00,2014-07-21 00:00:00,2014-07-28 00:00:00,2014-08-03 00:00:00,Filled,Technical,Direct,18000.0,Miami,FL
2543,P,2014-07-19,,2014-07-24 00:00:00,2014-08-06 00:00:00,2014-08-28 00:00:00,,,Interview end,Non-Technical,Internal,,Austin,TX
2079,P,2014-08-10,,2014-08-16 00:00:00,,,,,Sourcing start,Non-Technical,,,Denver,CO
1490,P,2014-06-21,,2014-06-28 00:00:00,2014-07-11 00:00:00,2014-07-26 00:00:00,2014-08-03 00:00:00,2014-08-08 00:00:00,Filled,Non-Technical,Direct,,Boston,MA
2180,F,2014-06-14,,2014-06-22 00:00:00,2014-07-03 00:00:00,2014-07-31 00:00:00,2014-08-09 00:00:00,2014-08-17 00:00:00,Filled,Technical,Referral,22000.0,Chicago,IL
4223,F,2014-06-21,,2014-06-28 00:00:00,2014-07-12 00:00:00,2014-08-02 00:00:00,2014-08-07 00:00:00,2014-08-16 00:00:00,Filled,Non-Technical,Internal,15000.0,Seattle,WA
17932,P,2014-08-01,,2014-08-07 00:00:00,2014-08-25 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Austin,TX
8675,F,2014-06-03,,2014-06-12 00:00:00,2014-06-25 00:00:00,2014-07-21 00:00:00,2014-07-29 00:00:00,2014-08-03 00:00:00,Filled,Non-Technical,Internal,15500.0,San Francisco,CA
218,P,2014-07-03,,2014-07-08 00:00:00,2014-07-27 00:00:00,2014-08-16 00:00:00,2014-08-25 00:00:00,,Offered,Technical,Internal,,Miami,FL
2181,F,2014-06-18,,2014-06-24 00:00:00,2014-07-13 00:00:00,2014-07-30 00:00:00,2014-08-04 00:00:00,2014-08-13 00:00:00,Filled,Technical,Internal,25000.0,Austin,TX
14495,P,2014-06-18,,2014-06-25 00:00:00,2014-07-10 00:00:00,2014-07-28 00:00:00,2014-08-05 00:00:00,2014-08-14 00:00:00,Filled,Non-Technical,LinkedIn,,Boston,MA
14191,P,2014-07-28,,2014-08-02 00:00:00,2014-08-13 00:00:00,,,,Interview start,Non-Technical,Internal,,Seattle,WA
11884,P,2014-07-04,,2014-07-10 00:00:00,2014-07-24 00:00:00,2014-08-20 00:00:00,2014-08-26 00:00:00,,Offered,Non-Technical,LinkedIn,,Dallas,TX
10145,F,2014-07-14,,2014-07-20 00:00:00,2014-08-04 00:00:00,2014-08-21 00:00:00,2014-08-27 00:00:00,,Offered,Technical,LinkedIn,26500.0,Denver,CO
9696,F,2014-07-13,,2014-07-20 00:00:00,2014-07-30 00:00:00,2014-08-24 00:00:00,,,Interview end,Technical,LinkedIn,,Seattle,WA
9973,P,2014-07-26,,2014-08-01 00:00:00,2014-08-12 00:00:00,,,,Interview start,Non-Technical,Referral,,Denver,CO
19500,P,2014-07-13,,2014-07-22 00:00:00,2014-08-01 00:00:00,2014-08-23 00:00:00,,,Interview end,Non-Technical,Direct,,Seattle,WA
17427,F,2014-06-18,,2014-06-24 00:00:00,2014-07-06 00:00:00,2014-08-04 00:00:00,2014-08-11 00:00:00,2014-08-16 00:00:00,Filled,Technical,Internal,16000.0,Dallas,TX
3208,F,2014-06-01,,2014-06-09 00:00:00,2014-06-26 00:00:00,2014-07-20 00:00:00,2014-07-27 00:00:00,2014-08-05 00:00:00,Filled,Non-Technical,Referral,22000.0,Boston,MA
19910,F,2014-07-29,,2014-08-04 00:00:00,2014-08-18 00:00:00,,,,Interview start,Non-Technical,Referral,,Seattle,WA
6563,F,2014-07-31,,2014-08-09 00:00:00,2014-08-24 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,San Francisco,CA
9945,F,2014-08-25,,,,,,,Approved,Technical,,,Dallas,TX
10084,F,2014-07-29,,2014-08-03 00:00:00,2014-08-22 00:00:00,,,,Interview start,Non-Technical,Referral,,Dallas,TX
9374,P,2014-08-18,,2014-08-26 00:00:00,,,,,Sourcing start,Non-Technical,,,Boston,MA
6481,F,2014-08-08,,2014-08-15 00:00:00,2014-08-27 00:00:00,,,,Interview start,Technical,Referral,,Atlanta,GA
13742,F,2014-07-25,,2014-08-02 00:00:00,2014-08-13 00:00:00,,,,Interview start,Non-Technical,Internal,,Austin,TX
17648,F,2014-08-14,,2014-08-21 00:00:00,,,,,Sourcing start,Non-Technical,,,Austin,TX
16342,P,2014-06-12,,2014-06-17 00:00:00,2014-07-01 00:00:00,2014-07-21 00:00:00,2014-07-28 00:00:00,2014-08-03 00:00:00,Filled,Non-Technical,Internal,,Atlanta,GA
8908,P,2014-08-23,,2014-08-31 00:00:00,,,,,Sourcing start,Technical,,,Dallas,TX
6108,F,2014-06-02,,2014-06-11 00:00:00,2014-06-28 00:00:00,2014-07-21 00:00:00,2014-07-30 00:00:00,2014-08-05 00:00:00,Filled,Non-Technical,LinkedIn,7000.0,Chicago,IL
1918,P,2014-07-09,,2014-07-18 00:00:00,2014-08-05 00:00:00,2014-08-29 00:00:00,,,Interview end,Non-Technical,LinkedIn,,San Francisco,CA
13291,P,2014-08-11,2014-08-27 00:00:00,,,,,,On hold,Technical,,,Miami,FL
16403,F,2014-07-28,,2014-08-04 00:00:00,2014-08-17 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Miami,FL
1829,P,2014-08-28,,,,,,,Approved,Non-Technical,,,Boston,MA
2605,F,2014-06-27,,2014-07-04 00:00:00,2014-07-19 00:00:00,2014-08-17 00:00:00,2014-08-26 00:00:00,,Offered,Non-Technical,Internal,18000.0,San Francisco,CA
4060,P,2014-08-06,,2014-08-14 00:00:00,2014-08-28 00:00:00,,,,Interview start,Technical,Referral,,Austin,TX
5951,P,2014-05-30,,2014-06-06 00:00:00,2014-06-24 00:00:00,2014-07-23 00:00:00,2014-07-30 00:00:00,2014-08-05 00:00:00,Filled,Non-Technical,Direct,,Seattle,WA
